,Date,Close,Open,High,Low,Increase
153,20210907,0.057,0.057,0.057,0.057,1.79%
154,20210906,0.056,0.056,0.056,0.056,3.70%
155,20210903,0.054,0.054,0.054,0.054,0.00%
156,20210902,0.054,0.054,0.054,0.054,1.89%
157,20210901,0.053,0.053,0.053,0.053,0.00%
158,20210831,0.053,0.053,0.053,0.053,2550.00%
159,20210830,0.002,-0.002,0.002,-0.002,-96.00%
160,20210827,0.05,0.05,0.05,0.05,-7.41%
161,20210826,0.054,0.054,0.054,0.054,1.89%
162,20210825,0.053,0.053,0.053,0.053,-18.46%
163,20210824,0.065,0.065,0.065,0.065,51.16%
164,20210823,0.043,0.043,0.043,0.043,-6.52%
165,20210820,0.046,0.046,0.046,0.046,0.00%
166,20210819,0.046,0.046,0.046,0.046,-6.12%
167,20210818,0.049,0.049,0.049,0.049,0.00%
168,20210817,0.049,0.049,0.049,0.049,2.08%
169,20210816,0.048,0.048,0.048,0.048,-4.00%
170,20210813,0.05,0.05,0.05,0.05,0.00%
171,20210812,0.05,0.05,0.05,0.05,2.04%
172,20210811,0.049,0.049,0.049,0.049,0.00%
173,20210810,0.049,0.049,0.049,0.049,-19.67%
174,20210809,0.061,0.056,0.061,0.056,60.53%
175,20210806,0.038,0.038,0.038,0.038,2.70%
176,20210805,0.037,0.037,0.037,0.037,-17.78%
177,20210804,0.045,0.045,0.045,0.045,9.76%
178,20210803,0.041,0.041,0.041,0.041,-44.59%
179,20210802,0.074,0.074,0.074,0.074,17.46%
180,20210730,0.063,0.063,0.063,0.063,-16.00%
181,20210729,0.075,0.075,0.075,0.075,1.35%
182,20210728,0.074,0.074,0.074,0.074,1.37%
183,20210727,0.073,0.073,0.073,0.073,87.18%
184,20210726,0.039,0.039,0.039,0.039,-22.00%
185,20210723,0.05,0.05,0.05,0.05,-19.35%
186,20210722,0.062,0.062,0.062,0.062,16.98%
187,20210721,0.053,0.053,0.053,0.053,0.00%
188,20210720,0.053,0.053,0.053,0.053,-18.46%
189,20210719,0.065,0.065,0.065,0.065,10.17%
190,20210716,0.059,0.059,0.059,0.059,-21.33%
191,20210715,0.075,0.075,0.075,0.075,-3.85%
192,20210714,0.078,0.078,0.078,0.078,1.30%
193,20210713,0.077,0.077,0.077,0.077,-7.23%
194,20210712,0.083,0.083,0.083,0.083,10.67%
195,20210709,0.075,0.075,0.075,0.075,200.00%
196,20210708,0.025,0.029,0.029,0.025,-67.95%
197,20210707,0.078,0.078,0.078,0.078,36.84%
198,20210706,0.057,0.057,0.057,0.057,-26.92%
199,20210705,0.078,0.078,0.078,0.078,205.88%
200,20210702,0.025,0.025,0.025,0.025,-66.00%
201,20210701,0.075,0.075,0.075,0.075,13.64%
202,20210630,0.066,0.066,0.066,0.066,-4.35%
203,20210629,0.069,0.069,0.069,0.069,43.75%
204,20210628,0.048,0.048,0.048,0.048,-28.36%
205,20210625,0.067,0.067,0.067,0.067,-5.63%
206,20210624,0.071,0.071,0.071,0.071,246.34%
207,20210623,0.021,0.021,0.021,0.021,-70.29%
208,20210622,0.069,0.069,0.069,0.069,0.00%
209,20210621,0.069,0.069,0.069,0.069,2.99%
210,20210618,0.067,0.067,0.067,0.067,-5.63%
211,20210617,0.071,0.071,0.071,0.071,44.90%
212,20210616,0.049,0.062,0.062,0.049,-19.67%
213,20210615,0.061,0.065,0.065,0.061,-21.79%
214,20210614,0.078,0.078,0.078,0.078,-2.50%
215,20210611,0.08,0.08,0.08,0.08,-3.61%
216,20210610,0.083,0.087,0.087,0.087,1.22%
217,20210609,0.082,0.082,0.082,0.082,1.23%
218,20210608,0.081,0.081,0.081,0.081,-1.22%
219,20210607,0.082,0.082,0.082,0.082,24.24%
220,20210604,0.066,0.066,0.066,0.066,6.45%
221,20210603,0.062,0.062,0.062,0.062,1.64%
222,20210602,0.061,0.061,0.061,0.061,-30.68%
223,20210601,0.088,0.088,0.088,0.088,259.18%
224,20210531,0.024,0.024,0.024,0.024,-69.38%
225,20210528,0.08,0.088,0.088,0.08,-12.09%
226,20210527,0.091,0.091,0.091,0.091,1.11%
227,20210526,0.09,0.09,0.09,0.09,-3.23%
228,20210525,0.093,0.093,0.093,0.093,138.46%
229,20210524,0.039,0.039,0.039,0.039,-33.90%
230,20210521,0.059,0.059,0.059,0.059,18.00%
231,20210520,0.05,0.05,0.05,0.05,2.04%
232,20210519,0.049,0.057,0.057,0.049,-14.04%
233,20210518,0.057,0.057,0.057,0.057,-17.39%
234,20210517,0.069,0.069,0.069,0.069,-2.82%
235,20210514,0.071,0.071,0.071,0.071,0.00%
236,20210513,0.071,0.071,0.071,0.071,-4.05%
237,20210512,0.074,0.074,0.074,0.074,7.25%
238,20210511,0.069,0.069,0.069,0.069,0.00%
239,20210510,0.069,0.069,0.069,0.069,-2.82%
240,20210507,0.071,0.071,0.071,0.071,14.52%
241,20210506,0.062,0.062,0.062,0.062,-16.22%
242,20210505,0.074,0.062,0.074,0.062,54.17%
243,20210504,0.048,0.048,0.048,0.048,209.68%
244,20210503,0.015,0.015,0.015,0.015,-78.17%
245,20210430,0.071,0.071,0.071,0.071,-5.33%
246,20210429,0.075,0.075,0.075,0.075,13.64%
247,20210428,0.066,0.066,0.066,0.066,-4.35%
248,20210427,0.069,0.065,0.069,0.065,60.47%
249,20210426,0.043,0.043,0.043,0.043,-6.52%
250,20210423,0.046,0.046,0.046,0.046,0.00%
251,20210422,0.046,0.046,0.046,0.046,2.22%
252,20210421,0.045,0.045,0.045,0.045,0.00%
253,20210420,0.045,0.045,0.045,0.045,50.00%
254,20210419,0.03,0.03,0.03,0.03,3.45%
255,20210416,0.029,0.029,0.029,0.029,0.00%
256,20210415,0.029,0.033,0.033,0.029,-12.12%
257,20210414,0.033,0.033,0.033,0.033,3.12%
258,20210413,0.032,0.032,0.032,0.032,-47.54%
259,20210412,0.061,0.061,0.061,0.061,12.96%
260,20210409,0.054,0.054,0.054,0.054,0.00%
261,20210408,0.054,0.041,0.054,0.041,20.00%
262,20210407,0.045,0.045,0.045,0.045,45.16%
263,20210406,0.031,0.031,0.031,0.031,-258.97%
264,20210405,-0.02,-0.02,-0.02,-0.02,0.00%
265,20210402,-0.02,-0.02,-0.02,-0.02,-152.70%
266,20210401,0.037,0.037,0.037,0.037,0.00%
267,20210331,0.037,0.037,0.037,0.037,2.78%
268,20210330,0.036,0.036,0.036,0.036,-30.77%
269,20210329,0.052,0.052,0.052,0.052,-3.70%
270,20210326,0.054,0.054,0.054,0.054,17.39%
271,20210325,0.046,0.046,0.046,0.046,-19.30%
272,20210324,0.057,0.057,0.057,0.057,7.55%
273,20210323,0.053,0.053,0.053,0.053,35.90%
274,20210322,0.039,0.039,0.039,0.039,2.63%
275,20210319,0.038,0.05,0.05,0.038,2.70%
276,20210318,0.037,0.037,0.037,0.037,-40.32%
277,20210317,0.062,0.057,0.062,0.057,77.14%
278,20210316,0.035,0.035,0.035,0.035,0.00%
279,20210315,0.035,0.035,0.035,0.035,-7.89%
280,20210312,0.038,0.038,0.038,0.038,2.70%
281,20210311,0.037,0.037,0.037,0.037,0.00%
282,20210310,0.037,0.037,0.037,0.037,2.78%
283,20210309,0.036,0.036,0.036,0.036,-16.28%
284,20210308,0.043,0.042,0.043,0.042,48.28%
285,20210305,0.029,0.029,0.029,0.029,16.00%
286,20210304,0.025,0.022,0.025,0.022,25.00%
287,20210303,0.02,0.058,0.058,0.02,-61.54%
288,20210302,0.052,0.053,0.053,0.052,136.36%
289,20210301,0.022,0.022,0.026,0.022,-12.00%
290,20210226,0.025,0.021,0.025,0.021,-158.82%
291,20210223,-0.043,-0.043,-0.043,-0.043,-350.00%
292,20210222,0.017,0.017,0.017,0.017,0.00%
293,20210219,0.017,0.017,0.017,0.017,-41.38%
294,20210218,0.029,0.025,0.029,0.025,81.25%
295,20210217,0.016,0.016,0.016,0.016,0.00%
296,20210216,0.016,0.016,0.016,0.016,23.08%
297,20210215,0.013,0.013,0.013,0.013,0.00%
298,20210212,0.013,0.013,0.013,0.013,62.50%
299,20210211,0.008,0.008,0.008,0.008,-33.33%
300,20210210,0.012,0.012,0.012,0.012,50.00%
301,20210209,0.008,0.008,0.008,0.008,-79.49%
302,20210208,0.039,0.039,0.039,0.039,5.41%
303,20210205,0.037,0.029,0.037,0.029,27.59%
304,20210204,0.029,0.029,0.029,0.029,45.00%
305,20210203,0.02,0.02,0.02,0.02,0.00%
306,20210202,0.02,0.02,0.02,0.02,-190.91%
307,20210201,-0.022,-0.022,-0.022,-0.022,-59.63%
308,20210129,-0.054,-0.054,-0.054,-0.054,1262.50%
309,20210128,-0.004,-0.004,-0.004,-0.004,0.00%
310,20210127,-0.004,-0.004,-0.004,-0.004,-130.77%
311,20210126,0.013,0.013,0.013,0.013,225.00%
312,20210125,0.004,0.013,0.013,0.004,-76.47%
313,20210122,0.017,0.017,0.017,0.017,325.00%
314,20210121,0.004,0.004,0.004,0.004,-84.00%
315,20210120,0.025,0.008,0.008,0.008,-158.82%
316,20210119,-0.043,-0.043,-0.043,-0.043,-572.22%
317,20210118,0.009,0.009,0.009,0.009,-114.29%
318,20210115,-0.063,-0.008,-0.008,-0.063,200.00%
319,20210114,-0.021,-0.021,-0.021,-0.021,31.25%
320,20210113,-0.016,-0.016,-0.016,-0.016,-42.86%
321,20210112,-0.028,-0.028,-0.028,-0.028,100.00%
322,20210111,-0.014,-0.014,-0.014,-0.014,-56.25%
323,20210108,-0.032,-0.032,-0.032,-0.032,-40.74%
324,20210107,-0.054,-0.054,-0.054,-0.054,1.89%
325,20210106,-0.053,-0.053,-0.053,-0.053,0.00%
326,20210105,-0.053,-0.053,-0.053,-0.053,23.26%
327,20210104,-0.043,-0.022,-0.022,-0.043,72.00%
328,20201231,-0.025,-0.025,-0.025,-0.025,0.00%
329,20201230,-0.025,-0.025,-0.025,-0.025,13.64%
330,20201229,-0.022,-0.031,-0.022,-0.031,-71.24%
331,20201228,-0.076,-0.076,-0.076,-0.076,0.00%
332,20201225,-0.076,-0.076,-0.076,-0.076,163.79%
333,20201224,-0.029,-0.029,-0.029,-0.029,0.00%
334,20201223,-0.029,-0.029,-0.029,-0.029,20.83%
335,20201222,-0.024,-0.041,-0.024,-0.041,-31.43%
336,20201221,-0.035,-0.03,-0.03,-0.035,40.00%
337,20201218,-0.025,-0.025,-0.025,-0.025,0.00%
338,20201217,-0.025,-0.025,-0.025,-0.025,56.25%
339,20201216,-0.016,-0.016,-0.016,-0.016,-20.00%
340,20201215,-0.02,-0.041,-0.02,-0.041,-48.72%
341,20201214,-0.039,-0.043,-0.039,-0.043,-27.78%
342,20201211,-0.054,-0.05,-0.05,-0.054,0.00%
343,20201210,-0.054,-0.054,-0.054,-0.054,31.71%
344,20201209,-0.041,-0.049,-0.041,-0.049,-16.33%
345,20201208,-0.049,-0.049,-0.049,-0.049,276.92%
346,20201207,-0.013,-0.013,-0.013,-0.013,0.00%
347,20201204,-0.013,-0.092,-0.013,-0.092,-85.71%
348,20201203,-0.091,-0.091,-0.091,-0.091,1.11%
349,20201202,-0.09,-0.086,-0.086,-0.09,1.12%
350,20201201,-0.089,-0.089,-0.089,-0.089,7.23%
351,20201130,-0.083,-0.004,-0.004,-0.083,937.50%
352,20201127,-0.008,-0.008,-0.008,-0.008,0.00%
353,20201126,-0.008,-0.008,-0.008,-0.008,100.00%
354,20201125,-0.004,-0.008,-0.004,-0.008,-50.00%
355,20201124,-0.008,-0.008,-0.008,-0.008,100.00%
356,20201123,-0.004,0.013,0.013,0.013,-92.66%
357,20201120,-0.054,-0.054,-0.054,-0.054,1262.50%
358,20201119,-0.004,-0.004,-0.004,-0.004,-66.67%
359,20201118,-0.012,-0.012,-0.012,-0.012,0.00%
360,20201117,-0.012,-0.012,-0.012,-0.012,200.00%
361,20201116,-0.004,-0.004,-0.004,-0.004,-84.00%
362,20201113,-0.025,-0.025,-0.025,-0.025,-13.79%
363,20201112,-0.029,-0.025,-0.025,-0.029,625.00%
364,20201111,-0.004,-0.004,-0.004,-0.004,-50.00%
365,20201110,-0.008,-0.008,-0.008,-0.008,-166.67%
366,20201109,0.012,-0.043,-0.043,-0.048,-7.69%
367,20201106,0.013,0.013,0.013,0.013,-23.53%
368,20201105,0.017,0.012,0.017,0.012,-168.00%
369,20201104,-0.025,-0.025,-0.025,-0.025,-256.25%
370,20201103,0.016,-0.008,0.016,-0.008,-27.27%
371,20201102,0.022,0.022,0.022,0.022,4.76%
372,20201030,0.021,0.021,0.021,0.021,23.53%
373,20201029,0.017,0.017,0.017,0.017,6.25%
374,20201028,0.016,0.016,0.016,0.016,0.00%
375,20201027,0.016,0.008,0.016,0.008,-38.46%
376,20201026,0.026,0.026,0.026,0.026,4.00%
377,20201023,0.025,0.025,0.025,0.025,-13.79%
378,20201022,0.029,0.029,0.029,0.029,0.00%
379,20201021,0.029,0.029,0.029,0.029,45.00%
380,20201020,0.02,0.02,0.02,0.02,25.00%
381,20201019,0.016,0.017,0.022,0.017,100.00%
382,20201016,0.008,0.008,0.008,0.008,-52.94%
383,20201015,0.017,0.017,0.017,0.017,-525.00%
384,20201014,-0.004,-0.004,-0.004,-0.004,-150.00%
385,20201013,0.008,0.008,0.008,0.008,-161.54%
386,20201012,-0.013,-0.013,-0.013,-0.013,62.50%
387,20201009,-0.008,-0.008,-0.008,-0.008,-52.94%
388,20201008,-0.017,-0.008,-0.008,-0.017,325.00%
389,20201007,-0.004,-0.004,-0.004,-0.004,-200.00%
390,20201006,0.004,-0.063,0.004,0.0,-81.82%
391,20201005,0.022,0.022,0.022,0.022,-12.00%
392,20201002,0.025,0.029,0.029,0.025,-24.24%
393,20201001,0.033,0.033,0.033,0.033,65.00%
394,20200930,0.02,0.024,0.024,0.02,-44.44%
395,20200929,0.036,0.032,0.036,0.032,63.64%
396,20200928,0.022,0.022,0.022,0.022,-147.83%
397,20200925,-0.046,-0.046,-0.046,-0.046,-1250.00%
398,20200924,0.004,0.004,0.004,0.004,0.00%
399,20200923,0.004,0.004,0.004,0.004,-83.33%
400,20200922,0.024,0.016,0.024,0.016,500.00%
401,20200921,0.004,0.004,0.004,0.004,0.00%
402,20200918,0.004,0.004,0.004,0.004,0.00%
403,20200917,0.004,0.004,0.004,0.004,0.00%
404,20200916,0.004,0.004,0.004,0.004,-50.00%
405,20200915,0.008,0.008,0.008,0.008,-63.64%
406,20200914,0.022,0.022,0.022,0.022,29.41%
407,20200911,0.017,0.021,0.021,0.017,-19.05%
408,20200910,0.021,0.021,0.021,0.021,0.00%
409,20200909,0.021,0.021,0.021,0.021,-12.50%
410,20200908,0.024,0.024,0.024,0.024,50.00%
411,20200907,0.016,0.013,0.013,0.013,-5.88%
412,20200904,0.017,0.034,0.034,0.017,-48.48%
413,20200903,0.033,0.033,0.033,0.033,-215.79%
414,20200902,-0.029,-0.029,-0.029,-0.029,-319.23%
415,20200901,0.013,0.013,0.013,0.013,-140.00%
416,20200831,-0.032,-0.032,-0.032,-0.032,-2.99%
417,20200828,-0.034,-0.034,-0.034,-0.034,-297.06%
418,20200827,0.017,0.017,0.017,0.017,6.25%
419,20200826,0.016,0.016,0.016,0.016,0.00%
420,20200825,0.016,0.016,0.016,0.016,-27.27%
421,20200824,0.022,0.022,0.022,0.022,29.41%
422,20200821,0.017,0.017,0.017,0.017,-41.38%
423,20200820,0.029,0.029,0.029,0.029,81.25%
424,20200819,0.016,0.025,0.025,0.016,-64.44%
425,20200818,0.045,0.045,0.045,0.045,-850.00%
426,20200817,-0.006,-0.015,-0.006,-0.015,-117.65%
427,20200814,0.034,0.034,0.034,0.034,3.03%
428,20200813,0.033,0.033,0.033,0.033,13.79%
429,20200812,0.029,0.029,0.029,0.029,3.57%
430,20200811,0.028,0.028,0.028,0.028,-28.21%
431,20200810,0.039,0.039,0.039,0.039,14.71%
432,20200807,0.034,0.034,0.034,0.034,3.03%
433,20200806,0.033,0.025,0.033,0.025,57.14%
434,20200805,0.021,0.029,0.029,0.021,-25.00%
435,20200804,0.028,0.028,0.028,0.028,-6.67%
436,20200803,0.03,0.03,0.03,0.03,-11.76%
437,20200731,0.034,0.034,0.034,0.034,183.33%
438,20200730,0.012,0.033,0.033,0.012,-73.33%
439,20200729,0.045,0.033,0.045,0.033,60.71%
440,20200728,0.028,0.028,0.028,0.028,-20.00%
441,20200727,0.035,0.035,0.035,0.035,20.69%
442,20200724,0.029,0.029,0.029,0.029,-29.27%
443,20200723,0.041,0.041,0.041,0.041,10.81%
444,20200722,0.037,0.041,0.041,0.037,-9.76%
445,20200721,0.041,0.036,0.041,0.036,141.18%
446,20200720,0.017,0.017,0.017,0.017,-19.05%
447,20200717,0.021,0.021,0.021,0.021,-16.00%
448,20200716,0.025,0.025,0.025,0.025,19.05%
449,20200715,0.021,-0.055,0.021,0.0,162.50%
450,20200714,0.008,0.008,0.008,0.008,-11.11%
451,20200713,0.009,0.009,0.009,0.009,-30.77%
452,20200710,0.013,0.013,0.013,0.013,-176.47%
453,20200709,-0.017,-0.017,-0.017,-0.017,-525.00%
454,20200708,0.004,0.029,0.029,0.004,-85.71%
455,20200707,0.028,0.028,0.028,0.028,115.38%
456,20200706,0.013,0.013,0.013,0.013,-262.50%
457,20200703,-0.008,0.017,0.017,-0.008,-300.00%
458,20200702,0.004,0.017,0.017,0.004,-86.21%
459,20200701,0.029,0.041,0.041,0.029,-29.27%
460,20200630,0.041,0.032,0.041,0.032,355.56%
461,20200629,0.009,0.017,0.017,0.009,-68.97%
462,20200626,0.029,0.025,0.029,0.025,-12.12%
463,20200625,0.033,0.033,0.033,0.033,175.00%
464,20200624,0.012,0.029,0.029,0.012,-62.50%
465,20200623,0.032,0.032,0.032,0.02,-38.46%
466,20200622,0.052,0.039,0.052,0.039,4.00%
467,20200619,0.05,0.046,0.05,0.046,8.70%
468,20200618,0.046,0.017,0.046,0.017,187.50%
469,20200617,0.016,0.016,0.016,0.016,-64.44%
470,20200616,0.045,0.041,0.045,0.041,-6.25%
471,20200615,0.048,0.048,0.048,0.048,26.32%
472,20200612,0.038,0.042,0.042,0.038,-7.32%
473,20200611,0.041,0.041,0.041,0.041,-8.89%
474,20200610,0.045,0.016,0.045,0.016,181.25%
475,20200609,0.016,0.016,0.016,0.016,-73.33%
476,20200608,0.06,0.056,0.06,0.056,46.34%
477,20200605,0.041,0.041,0.041,0.041,-39.71%
478,20200604,0.068,0.068,0.068,0.068,-10.53%
479,20200603,0.076,0.076,0.076,0.076,-13.64%
480,20200602,0.088,0.07,0.088,0.07,69.23%
481,20200601,0.052,0.065,0.065,0.052,-35.00%
482,20200529,0.08,0.088,0.088,0.08,-25.93%
483,20200528,0.108,0.108,0.108,0.108,10.20%
484,20200527,0.098,0.107,0.107,0.098,-7.55%
485,20200526,0.106,0.106,0.106,0.106,1077.78%
486,20200525,0.009,0.009,0.009,0.009,-90.22%
487,20200522,0.092,0.109,0.109,0.092,-28.68%
488,20200521,0.129,0.12,0.129,0.12,43.33%
489,20200520,0.09,0.021,0.111,0.021,190.32%
490,20200519,0.031,0.031,0.031,0.031,-11.43%
491,20200518,0.035,0.035,0.035,0.035,-50.70%
492,20200515,0.071,0.057,0.057,0.057,-5.33%
493,20200514,0.075,0.075,0.075,0.075,-29.91%
494,20200513,0.107,0.107,0.107,0.107,-15.08%
495,20200512,0.126,0.126,0.126,0.126,-9.35%
496,20200511,0.139,0.139,0.139,0.139,120.63%
497,20200508,0.063,0.063,0.063,0.063,-59.09%
498,20200507,0.154,-0.128,0.154,-0.128,-263.83%
499,20200506,-0.094,-0.049,-0.049,-0.094,108.89%
500,20200505,-0.045,-0.045,-0.045,-0.045,50.00%
501,20200504,-0.03,-0.03,-0.03,-0.03,-171.43%
502,20200501,0.042,0.042,0.042,0.042,-49.40%
503,20200430,0.083,0.083,0.083,0.083,-34.65%
504,20200429,0.127,0.127,0.127,0.127,-10.56%
505,20200428,0.142,0.142,0.142,0.142,42.00%
506,20200427,0.1,0.1,0.1,0.1,-4.76%
507,20200424,0.105,0.105,0.105,0.105,-6.25%
508,20200423,0.112,0.112,0.112,0.112,-22.22%
509,20200422,0.144,0.144,0.144,0.144,-6.49%
510,20200421,0.154,0.154,0.154,0.154,22.22%
511,20200420,0.126,0.126,0.126,0.126,-18.71%
512,20200417,0.155,0.155,0.155,0.155,-1.90%
513,20200416,0.158,0.158,0.158,0.158,-3.66%
514,20200415,0.164,0.164,0.164,0.164,-1.80%
515,20200414,0.167,0.356,0.356,0.356,-40.78%
516,20200413,0.282,0.282,0.282,0.282,0.00%
517,20200410,0.282,0.282,0.282,0.282,-27.69%
518,20200409,0.39,0.39,0.39,0.39,3.17%
519,20200408,0.378,0.378,0.378,0.378,1.34%
520,20200407,0.373,0.373,0.373,0.373,58.72%
521,20200406,0.235,0.235,0.235,0.235,-5.24%
522,20200403,0.248,0.248,0.248,0.248,-1.98%
523,20200402,0.253,0.253,0.253,0.253,13.96%
524,20200401,0.222,0.222,0.222,0.222,-2.20%
525,20200331,0.227,0.227,0.227,0.227,-17.15%
526,20200330,0.274,0.274,0.274,0.274,-3.86%
527,20200327,0.285,0.285,0.285,0.285,-1.72%
528,20200326,0.29,0.29,0.29,0.29,2.47%
529,20200325,0.283,0.283,0.283,0.283,5.60%
530,20200324,0.268,0.268,0.268,0.268,-33.00%
531,20200323,0.4,0.4,0.4,0.4,-4.76%
532,20200320,0.42,0.42,0.42,0.42,-10.45%
533,20200319,0.469,0.469,0.469,0.469,8.82%
534,20200318,0.431,0.431,0.431,0.431,4.11%
535,20200317,0.414,0.414,0.414,0.414,3.50%
536,20200316,0.4,0.4,0.4,0.4,-3.85%
537,20200313,0.416,0.416,0.416,0.416,11.23%
538,20200312,0.374,0.374,0.374,0.374,23.03%
539,20200311,0.304,0.234,0.304,0.234,-39.56%
540,20200310,0.503,0.503,0.503,0.503,10.07%
541,20200309,0.457,0.457,0.457,0.457,-10.04%
542,20200306,0.508,0.508,0.508,0.508,-5.93%
543,20200305,0.54,0.519,0.54,0.519,14.41%
544,20200304,0.472,0.472,0.472,0.472,-22.50%
545,20200303,0.609,0.609,0.609,0.609,6.47%
546,20200302,0.572,0.572,0.572,0.572,-11.18%
547,20200228,0.644,0.644,0.644,0.644,-7.20%
548,20200227,0.694,0.694,0.694,0.694,-1.28%
549,20200226,0.703,0.703,0.703,0.703,0.00%
550,20200225,0.703,0.703,0.703,0.703,4.93%
551,20200224,0.67,0.67,0.67,0.67,-1.03%
552,20200221,0.677,0.677,0.677,0.677,0.00%
553,20200220,0.677,0.677,0.677,0.677,-0.73%
554,20200219,0.682,0.682,0.682,0.682,-0.15%
555,20200218,0.683,0.683,0.683,0.683,-4.87%
556,20200217,0.718,0.718,0.718,0.718,-0.14%
557,20200214,0.719,0.719,0.719,0.719,-0.55%
558,20200213,0.723,0.723,0.723,0.723,-0.55%
559,20200212,0.727,0.727,0.727,0.727,0.55%
560,20200211,0.723,0.723,0.723,0.723,2.55%
561,20200210,0.705,0.705,0.705,0.705,-0.70%
562,20200207,0.71,0.71,0.71,0.71,-1.25%
563,20200206,0.719,0.719,0.719,0.719,0.00%
564,20200205,0.719,0.719,0.719,0.719,0.56%
565,20200204,0.715,0.715,0.715,0.715,-2.19%
566,20200203,0.731,0.731,0.731,0.731,0.00%
567,20200131,0.731,0.731,0.731,0.731,9.92%
568,20200130,0.665,0.665,0.665,0.665,1.84%
569,20200129,0.653,0.653,0.653,0.653,-9.18%
570,20200128,0.719,0.719,0.719,0.719,5.27%
571,20200127,0.683,0.683,0.683,0.683,-1.44%
572,20200124,0.693,0.693,0.693,0.693,1.02%
573,20200123,0.686,0.686,0.686,0.686,-1.72%
574,20200122,0.698,0.698,0.698,0.698,-0.14%
575,20200121,0.699,0.699,0.699,0.699,-1.55%
576,20200120,0.71,0.71,0.71,0.71,25.66%
577,20200117,0.565,0.59,0.59,0.565,-18.12%
578,20200116,0.69,0.69,0.69,0.69,-0.72%
579,20200115,0.695,0.695,0.695,0.695,-3.87%
580,20200114,0.723,0.723,0.723,0.723,4.48%
581,20200113,0.692,0.679,0.692,0.679,-3.08%
582,20200110,0.714,0.727,0.727,0.714,0.42%
583,20200109,0.711,0.711,0.711,0.711,-0.56%
584,20200108,0.715,0.744,0.744,0.715,0.00%
585,20200107,0.715,0.743,0.743,0.715,-5.30%
586,20200106,0.755,0.755,0.755,0.755,-0.53%
587,20200103,0.759,0.759,0.759,0.759,-1.04%
588,20200102,0.767,0.767,0.767,0.767,6.53%
589,20200101,0.72,0.72,0.72,0.72,-6.61%
590,20191231,0.771,0.771,0.771,0.771,-1.66%
591,20191230,0.784,0.784,0.784,0.784,1.95%
592,20191227,0.769,0.769,0.769,0.769,4.84%
593,20191226,0.734,0.734,0.734,0.734,0.00%
594,20191225,0.734,0.734,0.734,0.734,-6.92%
595,20191224,0.788,0.788,0.788,0.788,6.49%
596,20191223,0.74,0.74,0.74,0.74,1.23%
597,20191220,0.731,0.731,0.731,0.731,-0.54%
598,20191219,0.735,0.735,0.735,0.735,-0.54%
599,20191218,0.739,0.739,0.739,0.739,-0.54%
600,20191217,0.743,0.743,0.743,0.743,-0.80%
601,20191216,0.749,0.749,0.749,0.749,0.67%
602,20191213,0.744,0.765,0.765,0.744,0.00%
603,20191212,0.744,0.744,0.744,0.744,-1.06%
604,20191211,0.752,0.752,0.752,0.752,-0.53%
605,20191210,0.756,0.756,0.756,0.756,1.61%
606,20191209,0.744,0.766,0.766,0.744,-1.06%
607,20191206,0.752,0.752,0.752,0.752,0.00%
608,20191205,0.752,0.752,0.752,0.752,-1.05%
609,20191204,0.76,0.756,0.76,0.756,-0.52%
610,20191203,0.764,0.752,0.764,0.752,0.53%
611,20191202,0.76,0.76,0.76,0.76,0.13%
612,20191129,0.759,0.749,0.759,0.749,-0.52%
613,20191128,0.763,0.767,0.767,0.763,0.13%
614,20191127,0.762,0.749,0.762,0.749,1.20%
615,20191126,0.753,0.753,0.753,0.753,-0.53%
616,20191125,0.757,0.757,0.757,0.757,1.75%
